Code,Name,Geography,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,Population
E10000007,Derbyshire,County,9426,9792,9581,9289,9457,9558,9673,10329,11151,8476,8161,8335,7297,6238,5403,5291,5174,4759,4273,3801,3500,3042,2710,2469,2110,7674,176969
E10000018,Leicestershire,County,7613,7705,8080,7770,7737,7798,8212,8475,9018,6779,6815,6723,6048,4919,4340,4419,4351,4053,3698,3290,2959,2639,2316,2094,1867,6957,146675
E10000019,Lincolnshire,County,9472,9623,9650,9358,9553,9908,9888,10679,11469,8879,8510,8385,7466,6636,5598,5629,5472,4910,4636,4059,3665,3100,2848,2554,2237,8094,182278
E10000024,Nottinghamshire,County,9360,9461,9216,9219,9168,9449,9558,10054,10756,8193,8062,7986,7223,6120,5423,5404,5329,4839,4480,3986,3603,3169,2685,2503,2118,7722,175086
E12000005,WEST MIDLANDS,Region,59663,60199,59380,57099,56739,57955,59138,60684,64103,50654,50337,50709,46097,40255,35311,35199,34054,31939,29906,26563,23749,20451,18400,16670,14308,53439,1113001
E10000028,Staffordshire,County,10070,10319,10264,9560,10026,10382,10469,11289,11874,8973,9152,9164,8288,7301,6337,6173,5990,5450,5124,4420,3826,3457,2956,2661,2251,8415,194191
E10000031,Warwickshire,County,6153,6229,6127,6085,6106,6210,6456,6641,7190,5816,5902,5771,5155,4314,3769,3739,3658,3543,3306,2907,2512,2180,1900,1805,1662,6099,121235
E11000005,West Midlands (Met County),Metropolitan County,24996,24700,24492,23501,22821,23147,23051,23504,24566,19691,19697,20112,18690,16449,14529,14705,14340,13565,12558,11625,10459,8638,8133,7290,6261,22789,454309
E08000025,Birmingham,Metropolitan District,8762,8613,8491,8043,7515,7681,7320,7543,7780,6193,6141,6213,5813,5149,4505,4660,4657,4286,4112,3918,3465,2904,2803,2470,2155,8220,149412
E08000026,Coventry,Metropolitan District,2809,2742,2709,2503,2503,2631,2589,2673,2708,2313,2296,2258,2128,1722,1678,1653,1634,1493,1333,1303,1103,932,894,739,617,2500,50463
E08000027,Dudley,Metropolitan District,3274,3288,3418,3333,3307,3308,3406,3433,3756,2951,3067,3180,2873,2536,2129,2174,2128,2047,1841,1650,1554,1195,1143,933,868,2864,65656
E08000028,Sandwell,Metropolitan District,2925,2738,2722,2604,2441,2542,2614,2538,2597,2101,2109,2196,2116,1875,1619,1628,1519,1521,1311,1208,1115,842,814,736,701,2166,49298
E08000029,Solihull,Metropolitan District,2174,2231,2249,2170,2216,2250,2417,2489,2757,2121,2137,2103,1884,1699,1409,1432,1398,1332,1291,1087,1082,892,816,802,658,2525,45621
E08000030,Walsall,Metropolitan District,2671,2639,2605,2487,2543,2512,2561,2613,2720,2189,2195,2251,2116,1919,1723,1655,1661,1563,1439,1313,1147,946,813,858,647,2267,50053
E08000031,Wolverhampton,Metropolitan District,2381,2449,2298,2361,2296,2223,2144,2215,2248,1823,1752,1911,1760,1549,1466,1503,1343,1323,1231,1146,993,927,850,752,615,2247,43806
E10000034,Worcestershire,County,7051,7393,7323,7000,7171,7294,7657,7713,8219,6457,6329,6413,5539,4864,4191,4141,4074,3763,3575,3008,2766,2511,2175,2065,1725,7022,137439
E12000006,EAST,Region,65350,65923,64640,62955,63081,64334,66259,70830,78595,58748,55761,54634,49961,43264,37057,38349,37470,35429,33006,29991,27580,24244,21369,19636,17137,65659,1251262
E10000003,Cambridgeshire,County,6830,6838,6610,6664,6518,6607,6912,7142,7853,6028,5808,5461,5057,4418,3740,3866,3698,3527,3258,2853,2702,2366,2076,1952,1691,6847,127322
E10000012,Essex,County,15901,15973,15942,15338,15469,15742,16616,18034,20306,14889,14047,13816,12582,10784,9153,9502,9430,8733,8102,7443,6709,5953,5227,4745,4162,15314,309912
E10000015,Hertfordshire,County,11213,11101,10536,10057,10197,10317,10434,10966,12244,9208,8858,8683,8125,6829,5961,6398,6334,5968,5798,5181,4837,4399,3841,3610,3088,11726,205909
E10000020,Norfolk,County,11069,11277,11256,11190,11261,11649,11833,12911,14520,10816,10258,10104,9278,8028,6986,6940,6712,6474,5981,5387,4886,4269,3868,3535,3028,11827,225343
E10000029,Suffolk,County,8961,9376,9287,9038,9175,9377,9728,10435,11606,8625,8131,8008,7170,6510,5451,5531,5425,5169,4670,4232,3982,3447,3047,2751,2448,9918,181498
E12000007,LONDON,Region,69470,66040,63250,60684,58698,58124,57109,57299,59413,48487,44594,43019,40209,36190,32407,33782,32593,30682,27909,26014,23600,20651,18566,16592,14399,58672,1098453
E09000007,Camden,London Borough,1987,1904,1887,1805,1742,1768,1843,1795,1835,1573,1518,1428,1251,1099,1013,986,1008,904,764,721,636,599,527,499,463,2044,33599
E09000001,City of London,London Borough,132,96,100,82,98,106,86,114,100,68,74,51,63,57,55,55,52,48,41,21,39,9,34,13,21,116,1731
E09000012,Hackney,London Borough,1701,1486,1483,1333,1303,1254,1187,1146,1166,899,889,843,765,675,626,639,599,553,524,488,501,372,306,265,226,1087,22316
E09000013,Hammersmith and Fulham,London Borough,1329,1308,1213,1159,1158,1075,1124,1130,1129,970,840,862,731,636,675,664,616,555,481,419,391,364,294,317,246,1001,20687
E09000014,Haringey,London Borough,2057,1840,1805,1717,1610,1641,1583,1479,1485,1247,1187,1099,991,865,824,852,785,768,771,680,539,466,437,441,354,1095,28618
E09000019,Islington,London Borough,1454,1455,1288,1265,1122,1232,1221,1249,1217,920,845,894,829,692,649,652,626,547,528,436,414,402,355,270,285,997,21844
E09000020,Kensington and Chelsea,London Borough,1484,1425,1334,1352,1378,1485,1371,1397,1410,1257,1141,1093,1037,928,755,813,737,692,625,541,542,396,364,312,307,1420,25596
E09000022,Lambeth,London Borough,2079,1837,1820,1628,1519,1532,1458,1399,1428,1097,1046,963,971,862,855,921,777,771,684,671,586,426,460,396,365,1499,28050
E09000023,Lewisham,London Borough,2031,1978,1759,1594,1693,1487,1495,1556,1524,1183,1114,1070,1032,969,860,911,887,852,723,672,639,573,483,398,364,1507,29354
E09000025,Newham,London Borough,2059,1949,1848,1852,1690,1666,1362,1444,1384,1137,1043,1018,932,937,787,817,779,749,688,589,522,478,358,381,303,1192,27964
E09000028,Southwark,London Borough,2111,1878,1821,1626,1510,1526,1467,1412,1415,1223,1158,986,961,890,856,838,763,732,628,651,530,456,394,372,329,1405,27938
E09000030,Tower Hamlets,London Borough,1703,1596,1522,1525,1206,1254,1155,1021,1051,900,809,702,660,664,661,646,567,532,469,473,419,364,335,323,256,958,21771
E09000032,Wandsworth,London Borough,1965,1909,1851,1739,1780,1753,1785,1641,1809,1395,1297,1208,1157,1056,1035,1018,1002,911,862,722,637,576,500,443,373,1576,32000
E09000033,Westminster,London Borough,2174,2021,2024,2008,1833,1854,1758,1729,1740,1494,1485,1289,1196,1023,1017,947,1032,938,863,785,712,613,584,479,439,1863,33900
E09000002,Barking and Dagenham,London Borough,1338,1283,1244,1096,1101,1005,985,954,1012,867,818,679,724,646,532,572,560,599,496,443,428,336,322,293,256,1218,19807
E09000003,Barnet,London Borough,3354,3136,3178,3014,3041,3102,2958,2942,3088,2662,2541,2515,2132,1979,1614,1698,1732,1607,1383,1434,1332,1178,1147,921,830,3652,58170
E09000004,Bexley,London Borough,2191,2064,2029,2031,2088,1907,2022,2155,2358,1860,1611,1631,1582,1427,1228,1356,1408,1280,1173,1062,978,876,815,658,637,2606,41033
E09000005,Brent,London Borough,2940,2615,2564,2429,2330,2387,2088,2042,2021,1806,1626,1580,1468,1436,1179,1355,1226,1121,1127,1004,924,785,706,624,537,2103,42023
E09000006,Bromley,London Borough,2981,2938,2837,2810,2898,2894,3087,3192,3552,2742,2449,2374,2365,1997,1768,1795,1767,1741,1590,1500,1326,1175,1120,1108,848,3261,58115
E09000008,Croydon,London Borough,3582,3380,3124,3059,2890,2761,2640,2865,3035,2351,2115,2055,2037,1790,1591,1618,1534,1528,1418,1329,1178,1035,913,847,682,2691,54048
E09000009,Ealing,London Borough,3046,2927,2859,2659,2486,2423,2431,2307,2253,1878,1716,1687,1651,1500,1374,1392,1372,1338,1138,1100,993,867,742,667,588,2267,45661
E09000010,Enfield,London Borough,2661,2594,2457,2475,2286,2229,2238,2199,2304,2027,1848,1921,1789,1588,1372,1481,1441,1300,1196,1102,1064,924,802,669,595,2275,44837
E09000011,Greenwich,London Borough,2070,1949,1777,1714,1677,1603,1624,1705,1816,1380,1291,1221,1091,941,873,939,874,778,706,722,617,539,450,426,361,1549,30693
E09000015,Harrow,London Borough,2550,2303,2332,2172,2148,2126,2040,2055,2021,1818,1639,1665,1438,1308,1164,1292,1241,1156,1056,995,980,883,775,602,551,2324,40634
E09000016,Havering,London Borough,2418,2476,2245,2283,2250,2299,2348,2494,2790,2104,1905,1877,1771,1567,1389,1504,1420,1371,1359,1179,1130,980,915,841,749,2854,46518
E09000017,Hillingdon,London Borough,2567,2428,2340,2112,2048,2163,2123,2138,2390,1885,1684,1708,1536,1446,1239,1322,1265,1256,1203,1125,981,867,764,691,581,2171,42033
E09000018,Hounslow,London Borough,2257,2160,2146,2060,1877,1927,1855,1856,1791,1421,1404,1319,1220,1167,954,993,1013,953,836,780,682,608,556,461,409,1414,34119
E09000021,Kingston upon Thames,London Borough,1428,1471,1391,1295,1337,1310,1350,1363,1426,1195,997,990,926,848,735,772,709,617,661,559,502,465,405,390,362,1578,25082
E09000024,Merton,London Borough,1623,1568,1545,1503,1462,1432,1455,1371,1437,1101,1115,959,921,852,916,830,849,758,684,628,565,456,488,429,349,1338,26634
E09000026,Redbridge,London Borough,2525,2486,2300,2209,2139,2120,1957,2005,1998,1686,1545,1460,1480,1262,1120,1214,1172,1138,929,927,806,793,630,602,542,2228,39273
E09000027,Richmond upon Thames,London Borough,1822,1799,1692,1717,1734,1734,1744,1836,1905,1481,1357,1455,1170,1009,937,949,945,839,697,727,639,541,483,471,400,1899,31982
E09000029,Sutton,London Borough,1828,1814,1670,1575,1623,1555,1668,1690,1949,1517,1333,1298,1231,1059,922,1034,951,907,819,814,746,659,567,528,434,1725,31916
E09000031,Waltham Forest,London Borough,2023,1967,1765,1786,1641,1514,1601,1618,1574,1343,1154,1119,1101,1015,832,907,884,843,787,715,622,590,535,455,357,1759,30507
E12000008,SOUTH EAST,Region,95350,94105,92583,89693,90496,92527,96042,101699,111274,84944,80572,79270,72741,63010,54415,56252,54649,51168,47360,43816,39321,34922,31614,28686,25482,100013,1812004
E10000011,East Sussex,County,6993,7239,7143,7004,7177,7426,7673,8446,9372,7003,6532,6442,5834,5146,4234,4376,4349,4161,3803,3491,3188,2796,2539,2340,2165,9216,146088
E10000014,Hampshire,County,15420,15276,15212,14730,14975,15369,16179,16982,19071,14527,13879,13462,12274,10620,9310,9642,9235,8780,8125,7421,6670,5992,5417,4811,4315,16866,304560
E10000016,Kent,County,16893,16834,16590,16088,16394,16894,17469,18805,20728,15623,14444,14352,12926,11252,9710,10008,9698,8786,8211,7482,6714,5925,5430,4779,4286,16454,322775
E10000025,Oxfordshire,County,6869,6715,6639,6279,6649,6749,6846,7261,7532,5868,5953,5749,5305,4587,4035,4086,4056,3668,3475,3248,2906,2527,2260,2107,1791,7029,130189
E10000030,Surrey,County,11934,11425,11429,11072,10982,11274,11736,12431,13480,10668,9881,9979,9294,7910,6912,7206,7114,6636,6300,5914,5281,4831,4386,4062,3599,14164,229900
E10000032,West Sussex,County,10099,10049,9823,9680,9742,10044,10567,11151,12394,9504,9050,8763,8367,6966,6021,6372,6124,5880,5343,4922,4554,4085,3577,3330,3049,11512,200968
E12000009,SOUTH WEST,Region,65117,66376,65766,64364,64668,66345,67936,71996,77950,59666,57752,56216,51620,45035,38698,38928,37502,35257,32711,29546,27276,23951,21835,19469,17278,67043,1270301
E10000008,Devon,County,10567,10740,10759,10459,10595,10949,11134,11926,12878,9941,9533,9206,8453,7396,6396,6235,5936,5662,5353,4707,4318,3822,3467,3221,2832,11351,207836
E10000013,Gloucestershire,County,7476,7467,7424,7362,7109,7369,7529,7826,8396,6365,6128,6226,5753,4995,4302,4275,4285,3832,3627,3201,3009,2628,2379,2094,1705,6658,139420
E10000027,Somerset,County,7198,7498,7423,7467,7517,7503,7729,8038,8533,6562,6402,6122,5834,5096,4271,4350,4064,3865,3603,3212,2863,2663,2333,2063,1870,7890,141969
W92000004,WALES,Country,35963,36860,36521,35274,35337,36085,36763,38414,40215,30409,29648,29027,26843,24133,21372,20571,19640,18385,16646,15324,13684,12208,10894,9429,8185,30760,668590
S92000003,SCOTLAND,Country,63006,61854,60188,57711,57674,57542,58270,59477,63508,47033,43773,43790,40965,36647,33035,32822,31017,29101,26288,24068,21747,18980,16467,14836,12532,43749,1056080
S12000033,Aberdeen City,Council Area,2295,2199,2030,2070,1958,1966,2070,1968,2211,1603,1290,1325,1336,1295,1098,1152,1043,1067,929,875,788,697,628,595,438,1685,36611
S12000034,Aberdeenshire,Council Area,3241,3232,2978,2949,2947,2938,3055,3070,3264,2403,2134,2063,1959,1830,1581,1596,1428,1313,1194,1139,966,897,745,659,569,1956,52106
S12000041,Angus,Council Area,1463,1516,1571,1419,1508,1541,1574,1664,1779,1228,1209,1211,1123,967,881,911,794,770,724,610,571,505,410,430,370,1292,28041
S12000035,Argyll and Bute,Council Area,1243,1207,1207,1210,1280,1201,1288,1278,1376,1042,975,984,886,796,723,725,645,617,562,505,488,369,321,314,280,820,22342
S12000036,City of Edinburgh,Council Area,4651,4642,4519,4414,4235,4300,4299,4266,4768,3416,3156,3041,2880,2592,2414,2399,2327,2251,2048,1967,1800,1614,1387,1288,1218,4087,79979
S12000005,Clackmannanshire,Council Area,615,647,618,582,600,646,650,634,658,470,499,461,432,379,342,269,273,274,266,214,184,145,106,134,94,384,10576
S12000006,Dumfries and Galloway,Council Area,2166,2192,2118,2121,2085,2138,2148,2188,2322,1763,1682,1684,1612,1463,1317,1235,1125,1054,1020,942,778,725,649,520,461,1550,39058
S12000042,Dundee City,Council Area,1487,1383,1441,1335,1293,1356,1387,1441,1627,1142,1048,1019,925,923,817,832,823,795,651,638,595,610,428,410,370,1264,26040
S12000008,East Ayrshire,Council Area,1513,1488,1528,1413,1376,1422,1420,1459,1598,1128,1119,1060,990,836,794,786,725,677,642,513,481,438,364,312,244,894,25220
S12000045,East Dunbartonshire,Council Area,1417,1334,1359,1200,1259,1302,1294,1314,1421,1041,1037,1056,987,806,788,830,803,764,760,607,596,518,425,396,308,1111,24733
S12000010,East Lothian,Council Area,1319,1258,1179,1201,1180,1184,1153,1318,1332,1025,930,1020,840,806,735,676,622,663,518,525,425,436,360,311,255,921,22192
S12000011,East Renfrewshire,Council Area,1118,1062,1047,1030,969,970,1011,1043,1092,812,808,827,765,656,658,564,612,564,530,516,438,423,343,329,265,989,19441
S12000014,Falkirk,Council Area,1779,1750,1771,1667,1797,1754,1767,1766,1918,1351,1294,1272,1181,1041,945,935,965,817,757,658,630,533,449,381,335,1142,30655
S12000047,Fife,Council Area,4516,4505,4270,4172,4289,4282,4403,4571,4985,3572,3460,3385,3034,2828,2365,2405,2226,2077,1911,1768,1540,1313,1196,1010,841,3245,78169
S12000049,Glasgow City,Council Area,5810,5442,5056,4839,4738,4573,4503,4523,4690,3529,3374,3274,3075,2764,2629,2659,2524,2344,2200,1915,1876,1568,1425,1290,1089,3914,85623
S12000017,Highland,Council Area,3115,3157,3094,3013,2973,2979,3038,3163,3148,2441,2208,2331,2182,1910,1659,1654,1549,1458,1248,1201,1092,974,848,756,615,2195,54001
S12000018,Inverclyde,Council Area,1001,931,928,870,942,914,901,894,939,748,656,723,678,550,539,469,508,466,437,375,316,269,260,267,200,714,16495
S12000019,Midlothian,Council Area,1037,1033,1013,979,1002,970,1028,1009,1153,843,774,769,705,583,568,496,492,456,406,378,350,264,239,220,182,621,17570
S12000020,Moray,Council Area,1186,1173,1174,1114,1156,1159,1097,1163,1251,952,900,912,841,720,691,665,620,586,537,437,499,401,358,295,273,911,21071
S12000013,Na h-Eileanan Siar,Council Area,409,373,383,381,352,396,372,367,407,315,252,279,281,233,238,249,234,215,172,144,138,134,124,96,90,339,6973
S12000021,North Ayrshire,Council Area,1798,1787,1789,1689,1705,1642,1752,1855,1909,1411,1336,1350,1255,1140,990,1057,866,815,686,667,557,517,446,423,306,1099,30847
S12000050,North Lanarkshire,Council Area,3832,3781,3646,3450,3324,3429,3355,3393,3464,2689,2486,2481,2403,2071,1827,1868,1826,1703,1396,1313,1140,923,870,715,563,1863,59811
S12000023,Orkney Islands,Council Area,304,286,329,279,311,269,302,283,320,241,227,250,239,238,154,201,164,161,128,114,117,97,68,58,63,240,5443
S12000048,Perth and Kinross,Council Area,1999,1970,2104,1887,1899,1943,1931,1942,2152,1642,1468,1447,1437,1284,1106,1189,1144,1017,923,851,825,662,587,590,503,1815,36317
S12000038,Renfrewshire,Council Area,2060,2012,1896,1787,1938,1788,1868,1819,2054,1482,1473,1463,1269,1161,1113,1029,1027,968,886,815,740,650,520,473,412,1450,34153
S12000026,Scottish Borders,Council Area,1693,1611,1616,1534,1562,1608,1615,1738,1897,1323,1244,1241,1191,987,903,930,898,824,728,631,580,516,433,365,363,1053,29084
S12000027,Shetland Islands,Council Area,319,277,259,268,272,272,265,258,290,203,211,191,219,190,149,159,133,120,118,99,105,82,66,52,51,179,4807
S12000028,South Ayrshire,Council Area,1607,1621,1580,1552,1540,1537,1583,1593,1751,1330,1219,1258,1198,1061,900,915,816,812,757,685,618,510,480,388,377,1267,28955
S12000029,South Lanarkshire,Council Area,4009,4004,3796,3604,3465,3415,3435,3572,3710,2821,2545,2671,2451,2197,2018,1918,1774,1732,1560,1497,1236,1106,985,816,742,2401,63480
S12000030,Stirling,Council Area,1037,998,1044,966,1004,956,972,1014,1193,851,726,825,756,661,601,607,599,499,518,449,409,291,301,303,181,755,18516
S12000039,West Dunbartonshire,Council Area,1129,1082,1005,956,967,955,927,1028,945,759,691,662,612,567,504,518,508,425,391,378,313,301,256,234,184,571,16868
S12000040,West Lothian,Council Area,1838,1901,1840,1760,1748,1737,1807,1883,1884,1457,1342,1255,1223,1112,988,924,924,797,685,642,556,492,390,406,290,1022,30903
N92000002,NORTHERN IRELAND,Country,19086,18712,18211,17405,17279,17131,16847,16616,16434,15034,14663,14218,13411,11858,10384,9719,9550,8620,8105,7178,6508,5624,5206,4427,3796,13927,319949
N09000001,Antrim and Newtownabbey,Local Government District,1433,1405,1399,1317,1348,1302,1318,1266,1222,1180,1115,1080,1084,896,791,759,774,691,620,524,514,444,361,338,281,1059,24521
N09000011,Ards and North Down,Local Government District,1912,1947,1947,1901,1936,1927,1944,2037,1971,1811,1750,1600,1520,1286,1066,975,981,915,821,712,642,565,532,480,398,1521,35097
N09000002,"Armagh City, Banbridge and Craigavon",Local Government District,2058,1990,1891,1846,1839,1910,1830,1809,1759,1610,1618,1523,1453,1272,1135,1053,1031,921,874,751,685,593,536,430,365,1385,34167
N09000003,Belfast,Local Government District,3079,3005,2835,2651,2594,2506,2470,2474,2466,2246,2217,2196,2099,1943,1643,1563,1593,1522,1449,1264,1166,1037,977,813,740,2702,51250
N09000004,Causeway Coast and Glens,Local Government District,1584,1583,1559,1494,1420,1449,1498,1373,1376,1291,1281,1235,1156,1042,934,838,796,709,654,597,515,443,457,373,310,1123,27090
N09000005,Derry City and Strabane,Local Government District,1514,1490,1400,1347,1401,1375,1295,1270,1244,1142,1068,1052,885,800,760,676,673,610,574,478,424,351,336,269,234,760,23428
N09000006,Fermanagh and Omagh,Local Government District,1325,1267,1260,1182,1160,1139,1147,1038,1064,902,898,875,800,709,629,576,562,526,530,436,379,356,310,272,252,915,20509
N09000007,Lisburn and Castlereagh,Local Government District,1431,1419,1423,1346,1277,1313,1302,1302,1327,1183,1133,1210,1193,1052,907,851,847,727,653,656,554,464,455,390,315,1117,25847
N09000008,Mid and East Antrim,Local Government District,1557,1491,1521,1417,1457,1424,1379,1395,1440,1262,1209,1235,1189,1050,858,863,812,714,693,612,590,508,416,361,321,1150,26924
N09000009,Mid Ulster,Local Government District,1312,1320,1298,1243,1239,1192,1115,1136,1140,1038,1044,950,874,796,734,679,665,554,495,491,440,381,357,301,251,947,21992
N09000010,"Newry, Mourne and Down",Local Government District,1881,1795,1678,1661,1608,1594,1549,1516,1425,1369,1330,1262,1158,1012,927,886,816,731,742,657,599,482,469,400,329,1248,29124
